year,month,day,hour,minute,wind_dir,wind_speed,temp,dewpt,press,vis
2010,1,23,23,0,10,11,8,7,1021,10000
2010,1,24,0,0,360,10,8,7,1021,10000
2010,1,24,1,0,360,12,8,7,1021,10000
2010,1,24,2,0,10,11,7,6,1022,10000
2010,1,24,3,0,360,9,7,6,1023,10000
2010,1,24,4,0,30,7,7,6,1023,10000
2010,1,24,5,0,360,6,6,6,1023,10000
2010,1,24,6,0,10,7,6,5,1024,10000
2010,1,24,7,0,30,8,6,5,1025,10000
2010,1,24,8,0,20,9,5,4,1026,10000
2010,1,24,9,0,30,9,6,4,1027,10000
2010,1,24,10,0,30,7,7,4,1027,10000
2010,1,24,11,0,20,9,8,5,1027,10000
2010,1,24,12,0,20,9,9,4,1028,10000
2010,1,24,13,0,20,10,9,5,1027,10000
2010,1,24,14,0,20,12,10,4,1027,10000
2010,1,24,15,0,20,10,9,4,1027,10000
2010,1,24,16,0,30,9,10,4,1027,10000
2010,1,24,17,0,60,5,9,4,1027,10000
2010,1,24,18,0,30,8,7,2,1028,10000
2010,1,24,19,0,30,9,6,2,1029,10000
2010,1,24,20,0,70,5,5,2,1029,10000
2010,1,24,21,0,40,5,5,2,1029,10000
2010,1,24,22,0,60,4,4,1,1029,10000
2010,1,24,23,0,50,5,4,2,1029,10000
2010,1,25,0,0,50,7,4,2,1029,10000
2010,1,25,1,0,30,5,4,3,1029,10000
2010,1,25,2,0,80,4,3,2,1029,10000
2010,1,25,3,0,60,6,4,2,1029,10000
2010,1,25,4,0,60,7,4,2,1028,10000
2010,1,25,5,0,50,6,3,2,1028,10000
2010,1,25,6,0,70,3,3,2,1028,10000
2010,1,25,7,0,70,5,3,2,1029,10000
2010,1,25,8,0,80,3,3,2,1029,10000
2010,1,25,9,0,60,2,3,2,1029,10000
2010,1,25,10,0,40,6,5,2,1029,10000
2010,1,25,11,0,50,7,6,3,1029,10000
2010,1,25,12,0,50,8,8,4,1028,10000
2010,1,25,13,0,30,9,9,4,1027,10000
2010,1,25,14,0,10,8,9,4,1026,10000
2010,1,25,15,0,350,10,9,5,1026,10000
2010,1,25,16,0,20,6,9,5,1025,10000
2010,1,25,17,0,360,7,7,4,1025,10000
2010,1,25,18,0,360,6,6,4,1025,10000
2010,1,25,19,0,10,7,6,5,1025,10000
2010,1,25,20,0,30,7,6,5,1025,10000
2010,1,25,21,0,10,9,6,5,1024,10000
2010,1,25,22,0,20,5,6,5,1024,10000
2010,1,25,23,0,25,7,5.5,4.5,1024,10000
2010,1,26,0,0,40,8,5,4,1024,10000
2010,1,26,1,0,30,8,4,3,1024,10000
2010,1,26,2,0,20,6,4,3,1023,10000
2010,1,26,3,0,60,4,3,2,1024,10000
2010,1,26,4,0,30,5,3,2,1023,10000
2010,1,26,5,0,10,10,3,2,1024,10000
2010,1,26,6,0,30,12,4,2,1024,10000
2010,1,26,7,0,40,12,4,1,1025,10000
2010,1,26,8,0,50,11,5,1,1026,10000
2010,1,26,9,0,50,14,5,1,1026,10000
2010,1,26,10,0,50,8,7,0,1027,10000
2010,1,26,11,0,50,9,8,1,1027,10000
2010,1,26,12,0,45,7,9,1,1027,10000
2010,1,26,13,0,40,8,10,1,1026,10000
2010,1,26,14,0,50,16,9,1,1026,10000
2010,1,26,15,0,50,18,9,1,1026,10000
2010,1,26,16,0,40,13,8,2,1027,10000
2010,1,26,17,0,60,15,7,2,1027,10000
2010,1,26,18,0,70,12,6,1,1028,10000
2010,1,26,19,0,60,16,6,1,1028,10000
2010,1,26,20,0,40,14,5,1,1028,10000
2010,1,26,21,0,50,11,6,1,1029,10000
2010,1,26,22,0,60,11,6,0,1029,10000
2010,1,26,23,0,60,12,6,1,1029,10000
2010,1,27,0,0,55,13,6,1,1029,10000
2010,1,27,1,0,50,11,5,1,1028,10000
2010,1,27,2,0,40,11,5,2,1028,10000
2010,1,27,3,0,30,7,4,3,1027,10000
2010,1,27,4,0,40,7,4,3,1026,10000
2010,1,27,5,0,50,7,4,3,1026,10000
2010,1,27,6,0,40,7,4,3,1026,10000
2010,1,27,7,0,30,7,4,3,1026,10000
2010,1,27,8,0,40,9,4,1,1026,10000
2010,1,27,9,0,40,10,5,0,1026,10000
2010,1,27,10,0,50,9,5,-1,1027,10000
2010,1,27,11,0,40,11,6,0,1027,10000
2010,1,27,12,0,40,13,6,0,1027,10000
2010,1,27,13,0,60,21,7,-2,1026,10000
2010,1,27,14,0,60,17,7,-1,1025,10000
2010,1,27,15,0,40,15,7,0,1024,10000
2010,1,27,16,0,50,15,6,-1,1024,10000
2010,1,27,17,0,40,15,5,-2,1025,10000
2010,1,27,18,0,50,8,4,-2,1025,10000
2010,1,27,19,0,30,18,4,-2,1025,10000
2010,1,27,20,0,50,12,4,-1,1026,10000
2010,1,27,21,0,60,11,3,-1,1026,10000
2010,1,27,22,0,60,6,3,-1,1027,10000
2010,1,27,23,0,40,6,3,-1,1027,10000
2010,1,28,0,0,50,4,3,-1,1027,10000
2010,1,28,1,0,45,2,1,-1,1027,10000
2010,1,28,2,0,40,2,1,-1,1027,10000
2010,1,28,3,0,30,3,1,-1,1027,7000
2010,1,28,4,0,70,3,1,-1,1026,7000
2010,1,28,5,0,80,3,1,-1,1026,6000
2010,1,28,6,0,40,5,1,-1,1026,7000
2010,1,28,7,0,40,3,1,-1,1026,7000
2010,1,28,8,0,50,4,1,-1,1026,7000
2010,1,28,9,0,90,5,2,0,1026,7000
2010,1,28,10,0,100,5,4,1,1026,9000
2010,1,28,11,0,60,5,6,2,1026,9000
2010,1,28,12,0,60,6,7,3,1025,10000
2010,1,28,13,0,50,8,8,3,1024,10000
2010,1,28,14,0,50,7,8,4,1023,10000
2010,1,28,15,0,10,9,8,5,1023,10000
2010,1,28,16,0,360,7,8,5,1022,10000
2010,1,28,17,0,350,6,7,6,1022,10000
2010,1,28,18,0,350,4,6,5,1022,7000
2010,1,28,19,0,233.333333333333,1,6,6,1021,5000
2010,1,28,20,0,116.666666666667,1,6,6,1021,3000
2010,1,28,21,0,0,0,6,6,1020,2000
2010,1,28,22,0,0,2,7,7,1020,3500
2010,1,28,23,0,0,0,6,6,1019,3000
2010,1,29,0,0,15,1,6,6,1019,5000
2010,1,29,1,0,30,4,7,7,1018,6000
2010,1,29,2,0,96.6666666666667,2,7,6,1018,10000
2010,1,29,3,0,163.333333333333,1,6,6,1017,10000
2010,1,29,4,0,230,2,7,7,1016,3000
2010,1,29,5,0,0,0,6,6,1016,2500
2010,1,29,6,0,90,1,6,6,1015,2000
2010,1,29,7,0,180,2,7,7,1015,3000
2010,1,29,8,0,270,4,7,7,1014,6000
2010,1,29,9,0,280,5,7,7,1014,4000
2010,1,29,10,0,280,8,8,8,1014,8000
2010,1,29,11,0,290,6,8,8,1014,7000
2010,1,29,12,0,290,9,9,8,1013,5000
2010,1,29,13,0,330,13,8,7,1012,10000
2010,1,29,14,0,320,11,10,7,1012,10000
2010,1,29,15,0,340,14,10,7,1011,10000
2010,1,29,16,0,320,11,9,6,1011,10000
2010,1,29,17,0,280,3,8,7,1012,9000
2010,1,29,18,0,320,5,8,7,1012,5000
2010,1,29,19,0,320,2,7,6,1012,9000
2010,1,29,20,0,320,8,7,7,1013,8000
2010,1,29,21,0,300,6,7,7,1013,6000
2010,1,29,22,0,300,4,7,6,1013,6000
2010,1,29,23,0,260,3,6,6,1013,6000
2010,1,30,0,0,260,2,6,6,1013,8000
2010,1,30,1,0,260,4,6,6,1013,8000
2010,1,30,2,0,280,2,6,6,1013,8000
2010,1,30,3,0,270,3,5,5,1012,8000
2010,1,30,4,0,280,3,6,5,1012,8000
2010,1,30,5,0,270,3,6,6,1012,8000
2010,1,30,6,0,250,4,5,5,1012,8000
2010,1,30,7,0,260,4,5,5,1012,8000
2010,1,30,8,0,240,3,5,5,1012,8000
2010,1,30,9,0,245,2,6,6,1012,8000
2010,1,30,10,0,250,6,7,7,1013,8000
2010,1,30,11,0,240,5,8,7,1013,10000
2010,1,30,12,0,250,8,9,6,1012,10000
2010,1,30,13,0,240,10,9,7,1011,10000
2010,1,30,14,0,280,8,9,7,1011,10000
2010,1,30,15,0,270,8,8,7,1011,10000
2010,1,30,16,0,250,5,9,7,1011,10000
2010,1,30,17,0,280,3,8,8,1011,10000
2010,1,30,18,0,270,4,8,7,1011,10000
2010,1,30,19,0,280,5,7,7,1011,10000
2010,1,30,20,0,270,3,7,7,1011,10000
2010,1,30,21,0,250,4,7,7,1011,10000
2010,1,30,22,0,260,4,7,7,1011,10000
2010,1,30,23,0,240,4,7,7,1011,10000
2010,1,31,0,0,240,3,6,6,1011,10000
2010,1,31,1,0,250,3,6,6,1010,10000
2010,1,31,2,0,240,4.5,6,6,1010,10000
2010,1,31,3,0,250,4,7,6,1010,10000
2010,1,31,4,0,230,5,7,7,1009,9000
2010,1,31,5,0,290,4,7,7,1009,5000
2010,1,31,6,0,240,3,7,7,1009,9000
2010,1,31,7,0,250,4,6,6,1010,7000
2010,1,31,8,0,260,3,6,6,1010,7000
2010,1,31,9,0,250,5,7,7,1010,7000
2010,1,31,10,0,260,5,7,7,1011,8000
2010,1,31,11,0,280,8,8,7,1011,10000
2010,1,31,12,0,300,7,9,7,1011,10000
2010,1,31,13,0,320,10,9,7,1011,10000
2010,1,31,14,0,290,8,10,8,1011,10000
2010,1,31,15,0,310,6,9,6,1011,10000
2010,1,31,16,0,310,10,9,6,1012,10000
2010,1,31,17,0,310,6,8,5.5,1012.5,10000
2010,1,31,18,0,320,5,7,5,1013,10000
2010,1,31,19,0,340,6,6,5,1014,10000
2010,1,31,20,0,350,3,5,5,1015,10000
2010,1,31,21,0,20,4,5,4,1015,10000
2010,1,31,22,0,30,5,5,4,1016,10000
2010,1,31,23,0,20,3,5,3,1016,10000
2010,2,1,0,0,60,4,4,3,1017,10000
2010,2,1,1,0,30,5,4,2,1017,10000
2010,2,1,2,0,40,6,4,2,1017,10000
2010,2,1,3,0,60,3,3,2,1018,10000
2010,2,1,4,0,60,4,3,2,1018,10000
2010,2,1,5,0,40,2,1,0,1019,10000
2010,2,1,6,0,20,1,1,0,1020,10000
2010,2,1,7,0,0,0,1,1,1020,10000
2010,2,1,8,0,70,2,2,1,1021,10000
2010,2,1,9,0,0,0,3,0,1022,10000
2010,2,1,10,0,0,0,5,3,1022,10000
2010,2,1,11,0,80,4,7,3,1023,10000
2010,2,1,12,0,110,5,8,3,1023,10000
2010,2,1,13,0,60,6,8,2,1023,10000
2010,2,1,14,0,90,6,9,2,1022,10000
2010,2,1,15,0,85,5,9,2,1022,10000
2010,2,1,16,0,80,7,9,1,1022,10000
2010,2,1,17,0,50,5,9,1,1022,10000
2010,2,1,18,0,40,3,7,1,1023,10000
2010,2,1,19,0,10,6,6,1,1023,10000
2010,2,1,20,0,360,6,5,3,1023,10000
2010,2,1,21,0,40,3,5,2,1024,10000
2010,2,1,22,0,70,5,4,1,1024,10000
2010,2,1,23,0,90,4,3,1,1023,10000
2010,2,2,0,0,90,4,3,1,1023,10000
2010,2,2,1,0,100,5,2,0,1023,10000
2010,2,2,2,0,0,0,1,-1,1022,10000
2010,2,2,3,0,120,6,3,0,1022,10000
2010,2,2,4,0,120,8,3,-1,1022,10000
2010,2,2,5,0,120,7,3,-1,1022,10000
2010,2,2,6,0,140,8,3,-1,1022,10000
2010,2,2,7,0,130,7,2,-1,1021,10000
2010,2,2,8,0,110,7,2,-1,1022,10000
2010,2,2,9,0,130,5,4,-1,1022,10000
2010,2,2,10,0,110,6,6,0,1022,10000
2010,2,2,11,0,120,5,8,0,1022,10000
2010,2,2,12,0,170,5,10,0,1022,10000
2010,2,2,13,0,210,8,11,1,1021,10000
2010,2,2,14,0,230,8,11,2,1020,10000
2010,2,2,15,0,220,7,12,3,1020,10000
2010,2,2,16,0,250,6,12,3,1020,10000
2010,2,2,17,0,250,5,11,2,1020,10000
2010,2,2,18,0,260,3,9,3,1020,10000
2010,2,2,19,0,210,2,8,2,1020,10000
2010,2,2,20,0,160,4,7,2,1019,10000
2010,2,2,21,0,150,5,5,3,1020,10000
2010,2,2,22,0,130,6,5,3,1019,10000
2010,2,2,23,0,140,6,4,2,1019,10000
2010,2,3,0,0,120,6,4,2,1019,10000
2010,2,3,1,0,130,7,4,1,1018,10000
2010,2,3,2,0,130,7,4,0,1018,10000
2010,2,3,3,0,130,8,3,0,1018,10000
2010,2,3,4,0,110,8,3,0,1017,10000
2010,2,3,5,0,110,6,3,0,1017,10000
2010,2,3,6,0,130,6,3,-1,1017,10000
2010,2,3,7,0,120,4,1,-2,1017,10000
2010,2,3,8,0,120,6,3,0,1017,10000
2010,2,3,9,0,120,7,4,0,1017,10000
2010,2,3,10,0,130,7,7,1,1017,10000
2010,2,3,11,0,130,7,9,3,1017,10000
2010,2,3,12,0,130,7,10,3,1016,10000
2010,2,3,13,0,180,4,12,4,1015,10000
2010,2,3,14,0,220,8,12,4,1014,10000
2010,2,3,15,0,230,6,11,4,1014,10000
2010,2,3,16,0,210,3,11,5,1013,10000
2010,2,3,17,0,140,2,11,5,1013,10000
2010,2,3,18,0,70,2,10,5,1012,10000
2010,2,3,19,0,0,0,10,6,1012,10000
2010,2,3,20,0,200,2,10,6,1012,10000
2010,2,3,21,0,150,4,9,6,1011,10000
2010,2,3,22,0,130,5,9,5,1011,10000
2010,2,3,23,0,120,5,9,4,1010,10000
2010,2,4,0,0,140,8,9,3,1010,10000
2010,2,4,1,0,140,8,8,3,1009,10000
2010,2,4,2,0,140,7,7,2,1008,10000
2010,2,4,3,0,160,9,6,3,1007,10000
2010,2,4,4,0,180,11,9,3,1007,10000
2010,2,4,5,0,180,6,9,4,1006,10000
2010,2,4,6,0,180,6,9,4,1006,10000
2010,2,4,7,0,160,8,9,6,1005,10000
2010,2,4,8,0,160,11,10,7,1005,10000
2010,2,4,9,0,170,13,10,8,1004,10000
2010,2,4,10,0,190,15,11,9,1004,10000
2010,2,4,11,0,190,16,11,10,1003,6000
2010,2,4,12,0,190,15,11,10,1003,5000
2010,2,4,13,0,205,14.25,10.75,9.75,1003,5000
2010,2,4,14,0,220,13.5,10.5,9.5,1003,5000
2010,2,4,15,0,235,12.75,10.25,9.25,1003,5000
2010,2,4,16,0,250,12,10,9,1003,5000
2010,2,4,17,0,220,15,9,7,1004,7000
2010,2,4,18,0,220,11,9,7,1005,9000
2010,2,4,19,0,250,7,8,7,1005,9000
2010,2,4,20,0,220,9,8,5,1006,10000
2010,2,4,21,0,260,9,7,5,1007,10000
2010,2,4,22,0,240,10,6,5,1007,10000
2010,2,4,23,0,225,10,7,5,1008,10000
2010,2,5,0,0,210,11,7,5,1008,10000
2010,2,5,1,0,220,10,7,5,1009,10000
2010,2,5,2,0,220,11,7,5,1009,10000
2010,2,5,3,0,220,13,8,5,1009,10000
2010,2,5,4,0,250,13,6,4,1009,10000
2010,2,5,5,0,230,8,6,4,1010,10000
2010,2,5,6,0,220,11,7,5,1011,10000
2010,2,5,7,0,220,11,7,5,1011,10000
2010,2,5,8,0,220,9,8,5,1013,10000
2010,2,5,9,0,230,11,8,6,1013,10000
2010,2,5,10,0,240,11,9,7,1014,10000
2010,2,5,11,0,230,14,10,6,1015,10000
2010,2,5,12,0,230,12,10,6,1015,10000
2010,2,5,13,0,220,11,10,7,1016,10000
2010,2,5,14,0,230,12,11,7,1016,10000
2010,2,5,15,0,240,12,10,7,1016,10000
2010,2,5,16,0,230,12,10,7,1017,10000
2010,2,5,17,0,220,11,9,7,1017,10000
2010,2,5,18,0,210,9,9,7,1018,10000
2010,2,5,19,0,240,7,9,8,1019,10000
2010,2,5,20,0,230,9,9,8,1019,10000
2010,2,5,21,0,200,4,8,7,1019,10000
2010,2,5,22,0,230,8,9,8,1020,10000
2010,2,5,23,0,220,6,9,7,1021,10000
2010,2,6,0,0,220,5,9,8,1021,9000
2010,2,6,1,0,230,8,9,8,1021,10000
2010,2,6,2,0,250,9,10,8,1022,10000
2010,2,6,3,0,250,4,9,8,1021,7000
2010,2,6,4,0,290,5,9,9,1021,4000
2010,2,6,5,0,280,4,9,9,1021,10000
2010,2,6,6,0,200,5,9,9,1021,10000
2010,2,6,7,0,250,6,9,9,1022,4000
2010,2,6,8,0,255,4.5,9,9,1022.5,8000
2010,2,6,9,0,237.5,2,9,9,1023,10000
2010,2,6,10,0,220,5,10,10,1023,10000
2010,2,6,11,0,220,8,11,10,1023,10000
2010,2,6,12,0,220,7,11,10,1024,10000
2010,2,6,13,0,210,9,11,9,1024,10000
2010,2,6,14,0,220,5,11,10,1023,10000
2010,2,6,15,0,210,7,11,9,1023,10000
2010,2,6,16,0,180,4,11,10,1022,10000
2010,2,6,17,0,190,4,11,9,1022,10000
2010,2,6,18,0,126.666666666667,2,10,9,1022,10000
2010,2,6,19,0,63.3333333333333,1,10,8,1022,10000
2010,2,6,20,0,0,0,10,9,1022,10000
2010,2,6,21,0,170,3,9,9,1021,10000
2010,2,6,22,0,100,4,9,9,1021,10000
2010,2,6,23,0,120,4,9,9,1021,10000
2010,2,7,0,0,130,3,8,7,1020,10000
2010,2,7,1,0,110,4,8,8,1020,10000
2010,2,7,2,0,140,3,7,7,1019,10000
2010,2,7,3,0,120,5,8,7,1018,10000
2010,2,7,4,0,130,5,8,7,1018,10000
2010,2,7,5,0,90,5,8,7,1017,10000
2010,2,7,6,0,80,7,7,7,1016,10000
2010,2,7,7,0,130,3,7,6,1016,10000
2010,2,7,8,0,110,5,7,7,1015,10000
2010,2,7,9,0,130,7,8,7,1015,10000
2010,2,7,10,0,110,7,9,7,1014,10000
2010,2,7,11,0,120,7,9,7,1013,10000
2010,2,7,12,0,140,6,11,8,1012,10000
2010,2,7,13,0,150,7,13,8,1011,10000
2010,2,7,14,0,170,7,13,8,1010,10000
2010,2,7,15,0,200,8,13,9,1009,10000
2010,2,7,16,0,180,8,13,8,1008,10000
2010,2,7,17,0,190,10,12,8,1008,10000
2010,2,7,18,0,170,8,11,8,1008,10000
2010,2,7,19,0,180,9,10,9,1007,10000
2010,2,7,20,0,160,4,10,9,1007,9000
2010,2,7,21,0,130,6,9,9,1006,6000
2010,2,7,22,0,140,8,9,9,1006,6000
2010,2,7,23,0,120,5,9,9,1006,8000
2010,2,8,0,0,130,6,9,9,1005,4000
2010,2,8,1,0,120,5,9,9,1005,7000
2010,2,8,2,0,170,1,9,9,1005,4000
2010,2,8,3,0,220,1,9,9,1004.5,2350
2010,2,8,4,0,270,3,9,9,1004,4000
2010,2,8,5,0,300,3,8,8,1004,4000
2010,2,8,6,0,255,2,7,7,1004,5000
2010,2,8,7,0,210,3,8,8,1004,7000
2010,2,8,8,0,230,4,8,8,1004,6000
2010,2,8,9,0,200,2,9,8,1004,8000
2010,2,8,10,0,165,1,9,9,1004,7000
2010,2,8,11,0,130,4,10,9,1004,6000
2010,2,8,12,0,175,2,10,9,1004,10000
2010,2,8,13,0,220,3,11,9,1003,10000
2010,2,8,14,0,220,5,11,8,1003,10000
2010,2,8,15,0,250,5,12,9,1002,10000
2010,2,8,16,0,240,5,11,9,1002,10000
2010,2,8,17,0,260,6,11,9,1002,10000
2010,2,8,18,0,265,2,10,8,1002,9000
2010,2,8,19,0,270,4,10,9,1003,10000
2010,2,8,20,0,135,2,9,9,1003,10000
2010,2,8,21,0,0,0,9,8,1003,10000
2010,2,8,22,0,260,3,8,8,1003,10000
2010,2,8,23,0,270,3,8,8,1004,10000
2010,2,9,0,0,280,3,8,8,1004,7000
2010,2,9,1,0,300,2,8,8,1004,10000
2010,2,9,2,0,0,0,8,8,1004,800
2010,2,9,3,0,0,0,8,8,1004,800
2010,2,9,4,0,0,0,8,8,1004,5000
2010,2,9,5,0,10,2,8,8,1004,800
2010,2,9,6,0,20,6,8,7,1005,8000
2010,2,9,7,0,350,3,7,7,1006,10000
2010,2,9,8,0,360,5,7,6,1007,10000
2010,2,9,9,0,40,4,8,7,1007,10000
2010,2,9,10,0,20,5,8,7,1008,10000
2010,2,9,11,0,40,5,8,6,1008,10000
2010,2,9,12,0,30,4,8,6,1009,10000
2010,2,9,13,0,20,6,10,6,1008,10000
2010,2,9,14,0,10,6,10,4,1008,10000
2010,2,9,15,0,60,6,9,4,1008,10000
2010,2,9,16,0,10,5,9,3,1009,10000
2010,2,9,17,0,350,6,8,4,1009,10000
2010,2,9,18,0,360,5,6,4,1009,10000
2010,2,9,19,0,20,4,6,3,1010,10000
2010,2,9,20,0,80,3,5,1,1010,10000
2010,2,9,21,0,90,4,4,0,1010,10000
2010,2,9,22,0,110,3,4,0,1010,10000
2010,2,9,23,0,120,5,3,0,1010,10000
2010,2,10,0,0,90,5,3,1,1010,10000
2010,2,10,1,0,100,4,3,0,1010,10000
2010,2,10,2,0,70,4,3,0,1010,10000
2010,2,10,3,0,90,5,3,0,1009,10000
2010,2,10,4,0,80,5,3,1,1009,10000
2010,2,10,5,0,90,5,3,0,1008,10000
2010,2,10,6,0,110,6,4,0,1008,10000
2010,2,10,7,0,100,5,3,0,1008,10000
2010,2,10,8,0,90,7,3,0,1008,10000
2010,2,10,9,0,110,6,3,0,1008,10000
2010,2,10,10,0,90,7,5,1,1008,10000
2010,2,10,11,0,100,8,5,0,1008,10000
2010,2,10,12,0,100,6,5,1,1009,10000
2010,2,10,13,0,100,6,6,2,1008,10000
2010,2,10,14,0,90,6,7,3,1008,10000
2010,2,10,15,0,80,7,8,2,1007,10000
2010,2,10,16,0,90,6,7,1,1008,10000
2010,2,10,17,0,90,6,7,1,1008,10000
2010,2,10,18,0,50,8,6,2,1008,10000
2010,2,10,19,0,50,7,5,2,1009,10000
2010,2,10,20,0,40,7,4,1,1009,10000
2010,2,10,21,0,40,6,4,1,1010,10000
2010,2,10,22,0,50,7,3,1,1010,10000
2010,2,10,23,0,50,6,3,0,1011,10000
2010,2,11,0,0,40,9,3,-1,1012,10000
2010,2,11,1,0,40,9,2,-1,1012,10000
2010,2,11,2,0,40,7,2,-2,1013,10000
2010,2,11,3,0,40,6,2,-2,1013,10000
2010,2,11,4,0,50,6,1,-2,1013,10000
2010,2,11,5,0,40,6,1,-3,1014,10000
2010,2,11,6,0,60,6,1,-3,1014,10000
2010,2,11,7,0,50,7,0,-3,1014,10000
2010,2,11,8,0,50,7,0,-1,1014,10000
2010,2,11,9,0,80,7,2,0,1015,10000
2010,2,11,10,0,80,6,4,0,1016,10000
2010,2,11,11,0,60,14,4,-2,1016,10000
2010,2,11,12,0,50,11,5,-2,1016,10000
2010,2,11,13,0,60,10,5,-2,1016,10000
2010,2,11,14,0,70,10,5,-1,1015,10000
2010,2,11,15,0,70,11,5,-3,1015,10000
2010,2,11,16,0,60,11,5,-5,1015,10000
2010,2,11,17,0,60,12,5,-4,1016,10000
2010,2,11,18,0,70,8,3,-4,1016,10000
2010,2,11,19,0,60,10,3,-3,1016,10000
2010,2,11,20,0,60,5,2,-3,1017,10000
2010,2,11,21,0,60,5,1,-3,1017,10000
2010,2,11,22,0,60,6,1,-2,1017,10000
2010,2,11,23,0,70,5,1,-2,1016,10000
2010,2,12,0,0,60,7,0,-2,1016,10000
2010,2,12,1,0,60,6,0,-2,1016,10000
2010,2,12,2,0,80,6,0,-3,1015,10000
2010,2,12,3,0,80,10,1,-5,1015,10000
2010,2,12,4,0,90,9,1,-5,1015,10000
2010,2,12,5,0,80,8,1,-6,1014,10000
2010,2,12,6,0,110,6,0,-5,1014,10000
2010,2,12,7,0,110,2,-1,-5,1014,10000
2010,2,12,8,0,110,4,0,-5,1015,10000
2010,2,12,9,0,80,4,1,-5,1015,10000
2010,2,12,10,0,110,7,3,-4,1015,10000
2010,2,12,11,0,100,8,5,-3,1014,10000
2010,2,12,12,0,90,9,7,-2,1014,10000
2010,2,12,13,0,90,12,8,-2,1013,10000
2010,2,12,14,0,70,12,8,-2,1012,10000
2010,2,12,15,0,50,11,9,-1,1012,10000
2010,2,12,16,0,40,13,7,-1,1012,10000
2010,2,12,17,0,60,14,6,-2,1012,10000
2010,2,12,18,0,60,11,4,-2,1012,10000
2010,2,12,19,0,50,11,3,-4,1013,10000
2010,2,12,20,0,60,8,3,-5,1013,10000
2010,2,12,21,0,50,9,2,-5,1013,10000
2010,2,12,22,0,70,11,2,-5,1014,10000
2010,2,12,23,0,60,7,2,-5,1014,10000
2010,2,13,0,0,50,9,2,-5,1013,10000
2010,2,13,1,0,50,6,1,-4,1013,10000
2010,2,13,2,0,40,9,1,-4,1013,10000
2010,2,13,3,0,50,7,1,-3,1013,10000
2010,2,13,4,0,30,7,1,-4,1013,10000
2010,2,13,5,0,50,5,1,-4,1013,10000
2010,2,13,6,0,40,7,1,-4,1013,10000
2010,2,13,7,0,30,8,1,-4,1013,10000
2010,2,13,8,0,40,7,1,-4,1013,10000
2010,2,13,9,0,60,10,3,-3,1013,10000
2010,2,13,10,0,50,12,4,-2,1013,10000
2010,2,13,11,0,60,12,5,-3,1013,10000
2010,2,13,12,0,50,13,5,-3,1013,10000
2010,2,13,13,0,60,12,6,-2,1013,10000
2010,2,13,14,0,50,16,7,-3,1012,10000
2010,2,13,15,0,50,11,7,-4,1012,10000
2010,2,13,16,0,70,12,6,-3,1012,10000
2010,2,13,17,0,63.3333333333333,10.6666666666667,5,-2.66666666666667,1012.33333333333,10000
2010,2,13,18,0,56.6666666666667,9.33333333333333,4,-2.33333333333333,1012.66666666667,10000
2010,2,13,19,0,50,8,3,-2,1013,10000
2010,2,13,20,0,40,9,2,-2,1013,10000
2010,2,13,21,0,40,9,2,-3,1013,10000
2010,2,13,22,0,50,10,1,-4,1013,10000
2010,2,13,23,0,60,5,1,-5,1013,10000
2010,2,14,0,0,40,6,1,-4,1013,10000
2010,2,14,1,0,110,3,1,-4,1013,10000
2010,2,14,2,0,70,2,-1,-4,1013,10000
2010,2,14,3,0,30,3,-1,-4,1013,10000
2010,2,14,4,0,15,2,-2,-4,1012,10000
2010,2,14,5,0,0,0,-1,-4,1012,10000
2010,2,14,6,0,70,4,-1,-4,1011,10000
2010,2,14,7,0,70,3,-1,-5,1011,10000
2010,2,14,8,0,120,4,-2,-5,1011,10000
2010,2,14,9,0,100,6,0,-4,1011,10000
2010,2,14,10,0,120,5,2,-4,1011,10000
2010,2,14,11,0,90,8,3,-4,1010,10000
2010,2,14,12,0,120,7,4,-3,1010,10000
2010,2,14,13,0,100,7,6,-3,1008,10000
2010,2,14,14,0,100,7,7,-3,1008,10000
2010,2,14,15,0,80,6,7,-2,1006,10000
2010,2,14,16,0,80,8,7,-2,1006,10000
2010,2,14,17,0,50,7,6,-2,1005,10000
2010,2,14,18,0,60,9,4,-1,1005,10000
2010,2,14,19,0,70,9,3,-2,1005,10000
2010,2,14,20,0,70,10,2,-2,1004,10000
2010,2,14,21,0,50,6,2,-2,1004,10000
2010,2,14,22,0,60,10,2,-3,1004,10000
2010,2,14,23,0,60,8,1,-3,1003,10000
2010,2,15,0,0,60,6,1,-3,1002,10000
2010,2,15,1,0,60,6,1,-4,1001,10000
2010,2,15,2,0,80,6,1,-4,1001,10000
2010,2,15,3,0,60,4,1,-4,1000,10000
2010,2,15,4,0,60,4,1,-4,999,10000
2010,2,15,5,0,60,7,1,-4,998,10000
2010,2,15,6,0,70,8,1,-4,998,10000
2010,2,15,7,0,70,7,1,-4,998,10000
2010,2,15,8,0,80,8,0,-4,998,10000
2010,2,15,9,0,70,5,2,-4,997,10000
2010,2,15,10,0,70,11,4,-3,997,10000
2010,2,15,11,0,60,13,4,-4,997,10000
2010,2,15,12,0,70,10,7,-3,996,10000
2010,2,15,13,0,60,9,8,-4,995,10000
2010,2,15,14,0,50,10,9,-2,994,10000
2010,2,15,15,0,70,11,9,-3,994,10000
2010,2,15,16,0,40,11,8,-1,993,10000
2010,2,15,17,0,50,12,6,-1,993,10000
2010,2,15,18,0,50,11,5,-2,994,10000
